,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
137,163,259,764,2906,2906,2906,IMG_0028_,IMG_0028_3_4_0020SET_registered.tif,IMG_0028_2_4_0021SET_registered.tif,IMG_0028_1_4_0021SET_registered.tif,IMG_0028_5_4_0020SET_registered.tif,IMG_0028_4_4_0020SET_registered.tif,Field16,2021-05-14,dense_blackgrass,late,winter_wheat,type7,../data/Field16/2021-05-14/dense_blackgrass,blackgrass,train
52,294,571,1391,11588,11588,11588,IMG_0003_,IMG_0003_3_0142SET_registered.tif,IMG_0003_2_0142SET_registered.tif,IMG_0003_1_0142SET_registered.tif,IMG_0003_5_0141SET_registered.tif,IMG_0003_4_0141SET_registered.tif,Field12,2020-11-03,dense_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/dense_blackgrass,blackgrass,train
119,2,340,1382,672,672,672,IMG_0034_,IMG_0034_3_0186SET_registered.tif,IMG_0034_2_0185SET_registered.tif,IMG_0034_1_0185SET_registered.tif,IMG_0034_5_0186SET_registered.tif,IMG_0034_4_0185SET_registered.tif,Field14,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/medium_blackgrass,blackgrass,train
100,43,16,763,2386,2386,2386,IMG_0019_,IMG_0019_3_0197SET_registered.tif,IMG_0019_2_0197SET_registered.tif,IMG_0019_1_0197SET_registered.tif,IMG_0019_5_0198SET_registered.tif,IMG_0019_4_0197SET_registered.tif,Field35,2020-11-24,medium_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/medium_blackgrass,blackgrass,train
97,360,536,772,14104,14104,14104,IMG_0014_,IMG_0014_3_3_0148SET_registered.tif,IMG_0014_2_3_0148SET_registered.tif,IMG_0014_1_3_0148SET_registered.tif,IMG_0014_5_3_0148SET_registered.tif,IMG_0014_4_3_0148SET_registered.tif,Field95,2021-04-28,medium_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/medium_blackgrass,blackgrass,train
50,218,393,200,15304,15304,15304,IMG_0026_,IMG_0026_3_0238SET_registered.tif,IMG_0026_2_0238SET_registered.tif,IMG_0026_1_0238SET_registered.tif,IMG_0026_5_0238SET_registered.tif,IMG_0026_4_0238SET_registered.tif,Field48,2020-12-16,medium_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/medium_blackgrass,blackgrass,train
73,148,668,288,6245,6245,6245,IMG_0030_,IMG_0030_3_4_0077SET_registered.tif,IMG_0030_2_4_0077SET_registered.tif,IMG_0030_1_4_0077SET_registered.tif,IMG_0030_5_4_0077SET_registered.tif,IMG_0030_4_4_0077SET_registered.tif,Field38,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/medium_blackgrass,blackgrass,train
29,241,131,563,746,746,746,IMG_0124_,IMG_0124_3_4_0037SET_registered.tif,IMG_0124_2_4_0037SET_registered.tif,IMG_0124_1_4_0037SET_registered.tif,IMG_0124_5_4_0037SET_registered.tif,IMG_0124_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
83,67,543,423,10920,10920,10920,IMG_0016_,IMG_0016_3_4_0014SET_registered.tif,IMG_0016_2_4_0014SET_registered.tif,IMG_0016_1_4_0014SET_registered.tif,IMG_0016_5_4_0014SET_registered.tif,IMG_0016_4_4_0014SET_registered.tif,Field97,2021-05-13,dense_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/dense_blackgrass,blackgrass,train
145,58,542,238,14155,14155,14155,IMG_0060_,IMG_0060_3_3_0148SET_registered.tif,IMG_0060_2_3_0148SET_registered.tif,IMG_0060_1_3_0148SET_registered.tif,IMG_0060_5_3_0148SET_registered.tif,IMG_0060_4_3_0148SET_registered.tif,Field95,2021-04-28,medium_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/medium_blackgrass,blackgrass,train
13,201,474,714,1245,1245,1245,IMG_0104_,IMG_0104_3_3_0010SET_registered.tif,IMG_0104_2_3_0010SET_registered.tif,IMG_0104_1_3_0010SET_registered.tif,IMG_0104_5_3_0010SET_registered.tif,IMG_0104_4_3_0010SET_registered.tif,Field14,2021-03-19(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type6,../data/Field14/2021-03-19(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
118,11,359,1152,834,834,834,IMG_0168_,IMG_0168_3_4_0037SET_registered.tif,IMG_0168_2_4_0037SET_registered.tif,IMG_0168_1_4_0037SET_registered.tif,IMG_0168_5_4_0037SET_registered.tif,IMG_0168_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
102,191,162,351,3794,3794,3794,IMG_0095_,IMG_0095_3_0208SET_registered.tif,IMG_0095_2_0208SET_registered.tif,IMG_0095_1_0208SET_registered.tif,IMG_0095_5_0208SET_registered.tif,IMG_0095_4_0208SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
47,165,589,979,6280,6280,6280,IMG_0095_,IMG_0095_3_4_0077SET_registered.tif,IMG_0095_2_4_0077SET_registered.tif,IMG_0095_1_4_0077SET_registered.tif,IMG_0095_5_4_0077SET_registered.tif,IMG_0095_4_4_0077SET_registered.tif,Field38,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/medium_blackgrass,blackgrass,train
55,243,548,1210,3448,3448,3448,IMG_0131_,IMG_0131_3_3_0194SET_registered.tif,IMG_0131_2_3_0194SET_registered.tif,IMG_0131_1_3_0194SET_registered.tif,IMG_0131_5_3_0194SET_registered.tif,IMG_0131_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
57,28,278,533,11622,11622,11622,IMG_0091_,IMG_0091_3_0141SET_registered.tif,IMG_0091_2_0141SET_registered.tif,IMG_0091_1_0141SET_registered.tif,IMG_0091_5_0142SET_registered.tif,IMG_0091_4_0141SET_registered.tif,Field12,2020-11-03,dense_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/dense_blackgrass,blackgrass,train
111,248,584,318,6227,6227,6227,IMG_0072_,IMG_0072_3_4_0077SET_registered.tif,IMG_0072_2_4_0077SET_registered.tif,IMG_0072_1_4_0077SET_registered.tif,IMG_0072_5_4_0077SET_registered.tif,IMG_0072_4_4_0077SET_registered.tif,Field38,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/medium_blackgrass,blackgrass,train
23,231,8,359,2375,2375,2375,IMG_0081_,IMG_0081_3_0198SET_registered.tif,IMG_0081_2_0198SET_registered.tif,IMG_0081_1_0198SET_registered.tif,IMG_0081_5_0198SET_registered.tif,IMG_0081_4_0198SET_registered.tif,Field35,2020-11-24,medium_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/medium_blackgrass,blackgrass,train
75,77,558,1166,3211,3211,3211,IMG_0065_,IMG_0065_3_0161SET_registered.tif,IMG_0065_2_0161SET_registered.tif,IMG_0065_1_0161SET_registered.tif,IMG_0065_5_0161SET_registered.tif,IMG_0065_4_0161SET_registered.tif,Field16,2020-11-10,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/medium_blackgrass,blackgrass,train
135,251,232,542,9019,9019,9019,IMG_0018_,IMG_0018_3_2_0138SET_registered.tif,IMG_0018_2_2_0138SET_registered.tif,IMG_0018_1_2_0138SET_registered.tif,IMG_0018_5_2_0138SET_registered.tif,IMG_0018_4_2_0138SET_registered.tif,Field82,2021-03-03,dense_blackgrass,mid,winter_wheat,type4,../data/Field82/2021-03-03/dense_blackgrass,blackgrass,train
80,181,419,92,3625,3625,3625,IMG_0057_,IMG_0057_3_2_0131SET_registered.tif,IMG_0057_2_2_0131SET_registered.tif,IMG_0057_1_2_0131SET_registered.tif,IMG_0057_5_2_0131SET_registered.tif,IMG_0057_4_2_0131SET_registered.tif,Field76,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field76/2021-03-03/medium_blackgrass,blackgrass,train
225,462,1340,2580,15785,15785,15785,IMG_0016_,IMG_0016_3_3_0034SET_registered.tif,IMG_0016_2_3_0034SET_registered.tif,IMG_0016_1_3_0034SET_registered.tif,IMG_0016_5_3_0034SET_registered.tif,IMG_0016_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
222,369,819,2482,7715,7715,7715,IMG_0086_,IMG_0086_3_3_0174SET_registered.tif,IMG_0086_2_3_0174SET_registered.tif,IMG_0086_1_3_0174SET_registered.tif,IMG_0086_5_3_0174SET_registered.tif,IMG_0086_4_3_0174SET_registered.tif,Field65,2021-05-05,no_blackgrass,mid,winter_wheat,type7,../data/Field65/2021-05-05/no_blackgrass,no_blackgrass,train
204,504,1183,2263,3896,3896,3896,IMG_0004_,IMG_0004_3_4_0083SET_registered.tif,IMG_0004_2_4_0083SET_registered.tif,IMG_0004_1_4_0083SET_registered.tif,IMG_0004_5_4_0083SET_registered.tif,IMG_0004_4_4_0083SET_registered.tif,Field39,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/no_blackgrass,no_blackgrass,train
214,518,1181,1857,6103,6103,6103,IMG_0097_,IMG_0097_3_4_0078SET_registered.tif,IMG_0097_2_4_0078SET_registered.tif,IMG_0097_1_4_0078SET_registered.tif,IMG_0097_5_4_0078SET_registered.tif,IMG_0097_4_4_0078SET_registered.tif,Field38,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/no_blackgrass,no_blackgrass,train
300,479,805,2613,7373,7373,7373,IMG_0037_,IMG_0037_3_0236SET_registered.tif,IMG_0037_2_0236SET_registered.tif,IMG_0037_1_0236SET_registered.tif,IMG_0037_5_0236SET_registered.tif,IMG_0037_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
255,723,1125,1803,10178,10178,10178,IMG_0081_,IMG_0081_3_4_0097SET_registered.tif,IMG_0081_2_4_0097SET_registered.tif,IMG_0081_1_4_0097SET_registered.tif,IMG_0081_5_4_0097SET_registered.tif,IMG_0081_4_4_0097SET_registered.tif,Field94,2021-06-08,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field94/2021-06-08/no_blackgrass,no_blackgrass,train
237,609,881,2925,137,137,137,IMG_0017_,IMG_0017_3_0231SET_registered.tif,IMG_0017_2_0231SET_registered.tif,IMG_0017_1_0231SET_registered.tif,IMG_0017_5_0231SET_registered.tif,IMG_0017_4_0231SET_registered.tif,Field43,2020-12-14,no_blackgrass,early,winter_wheat,type6,../data/Field43/2020-12-14/no_blackgrass,no_blackgrass,train
313,577,1219,2201,1572,1572,1572,IMG_0081_,IMG_0081_3_0211SET_registered.tif,IMG_0081_2_0211SET_registered.tif,IMG_0081_1_0211SET_registered.tif,IMG_0081_5_0211SET_registered.tif,IMG_0081_4_0211SET_registered.tif,Field40,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field40/2020-11-26/no_blackgrass,no_blackgrass,train
272,550,1200,1994,8085,8085,8085,IMG_0031_,IMG_0031_3_0150SET_registered.tif,IMG_0031_2_0150SET_registered.tif,IMG_0031_1_0150SET_registered.tif,IMG_0031_5_0150SET_registered.tif,IMG_0031_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
212,426,1250,1553,5158,5158,5158,IMG_0065_,IMG_0065_3_4_0058SET_registered.tif,IMG_0065_2_4_0058SET_registered.tif,IMG_0065_1_4_0058SET_registered.tif,IMG_0065_5_4_0058SET_registered.tif,IMG_0065_4_4_0058SET_registered.tif,Field104,2021-05-25,no_blackgrass,late,winter_wheat,type7,../data/Field104/2021-05-25/no_blackgrass,no_blackgrass,train
213,566,896,2428,10594,10594,10594,IMG_0025_,IMG_0025_3_4_0015SET_registered.tif,IMG_0025_2_4_0015SET_registered.tif,IMG_0025_1_4_0015SET_registered.tif,IMG_0025_5_4_0015SET_registered.tif,IMG_0025_4_4_0015SET_registered.tif,Field97,2021-05-13,no_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/no_blackgrass,no_blackgrass,train
196,444,729,1745,15575,15575,15575,IMG_0026_,IMG_0026_3_3_0144SET_registered.tif,IMG_0026_2_3_0144SET_registered.tif,IMG_0026_1_3_0144SET_registered.tif,IMG_0026_5_3_0144SET_registered.tif,IMG_0026_4_3_0144SET_registered.tif,Field53,2021-04-28,no_blackgrass,mid,winter_wheat,type8,../data/Field53/2021-04-28/no_blackgrass,no_blackgrass,train
356,429,1342,2113,7449,7449,7449,IMG_0029_,IMG_0029_3_3_0056SET_registered.tif,IMG_0029_2_3_0057SET_registered.tif,IMG_0029_1_3_0057SET_registered.tif,IMG_0029_5_3_0056SET_registered.tif,IMG_0029_4_3_0056SET_registered.tif,Field46,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/no_blackgrass,no_blackgrass,train
338,702,1048,2132,1635,1635,1635,IMG_0055_,IMG_0055_3_4_0081SET_registered.tif,IMG_0055_2_4_0081SET_registered.tif,IMG_0055_1_4_0081SET_registered.tif,IMG_0055_5_4_0081SET_registered.tif,IMG_0055_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
215,704,1447,1675,9342,9342,9342,IMG_0059_,IMG_0059_3_3_0186SET_registered.tif,IMG_0059_2_3_0186SET_registered.tif,IMG_0059_1_3_0186SET_registered.tif,IMG_0059_5_3_0186SET_registered.tif,IMG_0059_4_3_0186SET_registered.tif,Field25,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field25/2021-05-12/no_blackgrass,no_blackgrass,train
322,408,1073,1645,10691,10691,10691,IMG_0015_,IMG_0015_3_4_0015SET_registered.tif,IMG_0015_2_4_0015SET_registered.tif,IMG_0015_1_4_0015SET_registered.tif,IMG_0015_5_4_0015SET_registered.tif,IMG_0015_4_4_0015SET_registered.tif,Field97,2021-05-13,no_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/no_blackgrass,no_blackgrass,train
341,446,821,1648,15485,15485,15485,IMG_0049_,IMG_0049_3_3_0060SET_registered.tif,IMG_0049_2_3_0060SET_registered.tif,IMG_0049_1_3_0060SET_registered.tif,IMG_0049_5_3_0060SET_registered.tif,IMG_0049_4_3_0060SET_registered.tif,Field48,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field48/2021-04-16/no_blackgrass,no_blackgrass,train
305,496,1080,1992,9062,9062,9062,IMG_0072_,IMG_0072_3_2_0115SET_registered.tif,IMG_0072_2_2_0115SET_registered.tif,IMG_0072_1_2_0115SET_registered.tif,IMG_0072_5_2_0115SET_registered.tif,IMG_0072_4_2_0115SET_registered.tif,Field25,2021-02-19,no_blackgrass,mid,winter_wheat,type7,../data/Field25/2021-02-19/no_blackgrass,no_blackgrass,train
327,600,1394,2664,8091,8091,8091,IMG_0028_,IMG_0028_3_0150SET_registered.tif,IMG_0028_2_0150SET_registered.tif,IMG_0028_1_0150SET_registered.tif,IMG_0028_5_0150SET_registered.tif,IMG_0028_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
328,694,873,2028,610,610,610,IMG_0086_,IMG_0086_3_0187SET_registered.tif,IMG_0086_2_0187SET_registered.tif,IMG_0086_1_0187SET_registered.tif,IMG_0086_5_0187SET_registered.tif,IMG_0086_4_0187SET_registered.tif,Field14,2020-11-18,no_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/no_blackgrass,no_blackgrass,train
348,716,817,1967,5581,5581,5581,IMG_0062_,IMG_0062_3_2_0068SET_registered.tif,IMG_0062_2_2_0068SET_registered.tif,IMG_0062_1_2_0068SET_registered.tif,IMG_0062_5_2_0068SET_registered.tif,IMG_0062_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
182,580,1065,2767,7348,7348,7348,IMG_0013_,IMG_0013_3_0236SET_registered.tif,IMG_0013_2_0236SET_registered.tif,IMG_0013_1_0236SET_registered.tif,IMG_0013_5_0236SET_registered.tif,IMG_0013_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
236,594,1465,1476,15404,15404,15404,IMG_0092_,IMG_0092_3_3_0060SET_registered.tif,IMG_0092_2_3_0060SET_registered.tif,IMG_0092_1_3_0060SET_registered.tif,IMG_0092_5_3_0060SET_registered.tif,IMG_0092_4_3_0060SET_registered.tif,Field48,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field48/2021-04-16/no_blackgrass,no_blackgrass,train
359,497,1450,2710,6152,6152,6152,IMG_0026_,IMG_0026_3_4_0078SET_registered.tif,IMG_0026_2_4_0078SET_registered.tif,IMG_0026_1_4_0078SET_registered.tif,IMG_0026_5_4_0078SET_registered.tif,IMG_0026_4_4_0078SET_registered.tif,Field38,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/no_blackgrass,no_blackgrass,train
321,605,1145,2070,6685,6685,6685,IMG_0074_,IMG_0074_3_2_0108SET_registered.tif,IMG_0074_2_2_0108SET_registered.tif,IMG_0074_1_2_0108SET_registered.tif,IMG_0074_5_2_0108SET_registered.tif,IMG_0074_4_2_0108SET_registered.tif,Field70,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field70/2021-02-17/no_blackgrass,no_blackgrass,train
284,422,1364,1740,8035,8035,8035,IMG_0102_,IMG_0102_3_0150SET_registered.tif,IMG_0102_2_0150SET_registered.tif,IMG_0102_1_0150SET_registered.tif,IMG_0102_5_0150SET_registered.tif,IMG_0102_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
295,615,1217,2789,7876,7876,7876,IMG_0009_,IMG_0009_3_2_0101SET_registered.tif,IMG_0009_2_2_0101SET_registered.tif,IMG_0009_1_2_0101SET_registered.tif,IMG_0009_5_2_0101SET_registered.tif,IMG_0009_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
224,553,1030,1818,105,105,105,IMG_0033_,IMG_0033_3_3_0050SET_registered.tif,IMG_0033_2_3_0050SET_registered.tif,IMG_0033_1_3_0050SET_registered.tif,IMG_0033_5_3_0050SET_registered.tif,IMG_0033_4_3_0050SET_registered.tif,Field43,2021-04-15(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field43/2021-04-15(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
361,688,1233,2592,2603,2603,2603,IMG_0008_,IMG_0008_3_2_0100SET_registered.tif,IMG_0008_2_2_0100SET_registered.tif,IMG_0008_1_2_0100SET_registered.tif,IMG_0008_5_2_0100SET_registered.tif,IMG_0008_4_2_0100SET_registered.tif,Field16,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field16/2021-02-16/no_blackgrass,no_blackgrass,train
190,601,820,2107,3663,3663,3663,IMG_0078_,IMG_0078_3_0210SET_registered.tif,IMG_0078_2_0210SET_registered.tif,IMG_0078_1_0210SET_registered.tif,IMG_0078_5_0210SET_registered.tif,IMG_0078_4_0210SET_registered.tif,Field39,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/no_blackgrass,no_blackgrass,train
282,613,787,1806,2485,2485,2485,IMG_0032_,IMG_0032_3_2_0150SET_registered.tif,IMG_0032_2_2_0150SET_registered.tif,IMG_0032_1_2_0150SET_registered.tif,IMG_0032_5_2_0150SET_registered.tif,IMG_0032_4_2_0150SET_registered.tif,Field35,2021-03-12,no_blackgrass,mid,winter_barley,type4,../data/Field35/2021-03-12/no_blackgrass,no_blackgrass,train
219,663,1089,2278,7856,7856,7856,IMG_0091_,IMG_0091_3_2_0101SET_registered.tif,IMG_0091_2_2_0101SET_registered.tif,IMG_0091_1_2_0101SET_registered.tif,IMG_0091_5_2_0101SET_registered.tif,IMG_0091_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
336,465,984,2456,10332,10332,10332,IMG_0076_,IMG_0076_3_3_0121SET_registered.tif,IMG_0076_2_3_0121SET_registered.tif,IMG_0076_1_3_0121SET_registered.tif,IMG_0076_5_3_0121SET_registered.tif,IMG_0076_4_3_0121SET_registered.tif,Field94,2021-04-23,no_blackgrass,springcrop_early,spring_barley,type8,../data/Field94/2021-04-23/no_blackgrass,no_blackgrass,train
324,695,1209,1839,1730,1730,1730,IMG_0074_,IMG_0074_3_3_0001SET_registered.tif,IMG_0074_2_3_0001SET_registered.tif,IMG_0074_1_3_0001SET_registered.tif,IMG_0074_5_3_0001SET_registered.tif,IMG_0074_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
242,675,1012,2638,1782,1782,1782,IMG_0043_,IMG_0043_3_3_0001SET_registered.tif,IMG_0043_2_3_0001SET_registered.tif,IMG_0043_1_3_0001SET_registered.tif,IMG_0043_5_3_0001SET_registered.tif,IMG_0043_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
189,554,1307,2597,10203,10203,10203,IMG_0092_,IMG_0092_3_4_0097SET_registered.tif,IMG_0092_2_4_0097SET_registered.tif,IMG_0092_1_4_0097SET_registered.tif,IMG_0092_5_4_0097SET_registered.tif,IMG_0092_4_4_0097SET_registered.tif,Field94,2021-06-08,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field94/2021-06-08/no_blackgrass,no_blackgrass,train
352,384,1344,2204,8198,8198,8198,IMG_0061_,IMG_0061_3_4_0071SET_registered.tif,IMG_0061_2_4_0071SET_registered.tif,IMG_0061_1_4_0071SET_registered.tif,IMG_0061_5_4_0071SET_registered.tif,IMG_0061_4_4_0071SET_registered.tif,Field73,2021-05-26,no_blackgrass,late,winter_wheat,type8,../data/Field73/2021-05-26/no_blackgrass,no_blackgrass,train
317,668,865,2856,11905,11905,11905,IMG_0010_,IMG_0010_3_2_0013SET_registered.tif,IMG_0010_2_2_0013SET_registered.tif,IMG_0010_1_2_0013SET_registered.tif,IMG_0010_5_2_0013SET_registered.tif,IMG_0010_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
230,437,794,2344,5310,5310,5310,IMG_0051_,IMG_0051_3_3_0140SET_registered.tif,IMG_0051_2_3_0140SET_registered.tif,IMG_0051_1_3_0140SET_registered.tif,IMG_0051_5_3_0140SET_registered.tif,IMG_0051_4_3_0140SET_registered.tif,Field29,2021-04-27,no_blackgrass,late,winter_wheat,type2,../data/Field29/2021-04-27/no_blackgrass,no_blackgrass,train
351,718,1177,2272,15749,15749,15749,IMG_0079_,IMG_0079_3_3_0034SET_registered.tif,IMG_0079_2_3_0034SET_registered.tif,IMG_0079_1_3_0034SET_registered.tif,IMG_0079_5_3_0034SET_registered.tif,IMG_0079_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
367,502,911,1921,5450,5450,5450,IMG_0045_,IMG_0045_3_0182SET_registered.tif,IMG_0045_2_0182SET_registered.tif,IMG_0045_1_0182SET_registered.tif,IMG_0045_5_0182SET_registered.tif,IMG_0045_4_0182SET_registered.tif,Field29,2020-11-17,no_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/no_blackgrass,no_blackgrass,train
