,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
384,911,6507,6507,6507,IMG_0097_,IMG_0097_3_2_0154SET_registered.tif,IMG_0097_2_2_0154SET_registered.tif,IMG_0097_1_2_0154SET_registered.tif,IMG_0097_5_2_0154SET_registered.tif,IMG_0097_4_2_0154SET_registered.tif,Field38,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/medium_blackgrass,blackgrass,train
602,683,7327,7327,7327,IMG_0045_,IMG_0045_3_2_0137SET_registered.tif,IMG_0045_2_2_0137SET_registered.tif,IMG_0045_1_2_0137SET_registered.tif,IMG_0045_5_2_0137SET_registered.tif,IMG_0045_4_2_0137SET_registered.tif,Field81,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field81/2021-03-03/medium_blackgrass,blackgrass,train
681,442,10123,10123,10123,IMG_0018_,IMG_0018_3_4_0090SET_registered.tif,IMG_0018_2_4_0090SET_registered.tif,IMG_0018_1_4_0090SET_registered.tif,IMG_0018_5_4_0090SET_registered.tif,IMG_0018_4_4_0090SET_registered.tif,Field110,2021-06-04,dense_blackgrass,late,winter_wheat,type8,../data/Field110/2021-06-04/dense_blackgrass,blackgrass,train
447,651,8703,8703,8703,IMG_0063_,IMG_0063_3_0165SET_registered.tif,IMG_0063_2_0165SET_registered.tif,IMG_0063_1_0165SET_registered.tif,IMG_0063_5_0165SET_registered.tif,IMG_0063_4_0165SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
583,1267,2987,2987,2987,IMG_0105_,IMG_0105_3_0149SET_registered.tif,IMG_0105_2_0149SET_registered.tif,IMG_0105_1_0149SET_registered.tif,IMG_0105_5_0149SET_registered.tif,IMG_0105_4_0149SET_registered.tif,Field16,2020-11-05,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-05/medium_blackgrass,blackgrass,train
50,540,3405,3405,3405,IMG_0173_,IMG_0173_3_3_0194SET_registered.tif,IMG_0173_2_3_0194SET_registered.tif,IMG_0173_1_3_0194SET_registered.tif,IMG_0173_5_3_0194SET_registered.tif,IMG_0173_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
558,1166,3211,3211,3211,IMG_0065_,IMG_0065_3_0161SET_registered.tif,IMG_0065_2_0161SET_registered.tif,IMG_0065_1_0161SET_registered.tif,IMG_0065_5_0161SET_registered.tif,IMG_0065_4_0161SET_registered.tif,Field16,2020-11-10,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/medium_blackgrass,blackgrass,train
112,925,5702,5702,5702,IMG_0054_,IMG_0054_3_2_0065SET_registered.tif,IMG_0054_2_2_0065SET_registered.tif,IMG_0054_1_2_0065SET_registered.tif,IMG_0054_5_2_0065SET_registered.tif,IMG_0054_4_2_0065SET_registered.tif,Field29,2021-01-29,medium_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/medium_blackgrass,blackgrass,train
272,874,12061,12061,12061,IMG_0054_,IMG_0054_3_2_0014SET_registered.tif,IMG_0054_2_2_0012SET_registered.tif,IMG_0054_1_2_0012SET_registered.tif,IMG_0054_5_2_0012SET_registered.tif,IMG_0054_4_2_0014SET_registered.tif,Field50,2021-01-18,medium_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/medium_blackgrass,blackgrass,train
371,916,7324,7324,7324,IMG_0006_,IMG_0006_3_2_0137SET_registered.tif,IMG_0006_2_2_0137SET_registered.tif,IMG_0006_1_2_0137SET_registered.tif,IMG_0006_5_2_0137SET_registered.tif,IMG_0006_4_2_0137SET_registered.tif,Field81,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field81/2021-03-03/medium_blackgrass,blackgrass,train
597,58,6355,6355,6355,IMG_0039_,IMG_0039_3_4_0076SET_registered.tif,IMG_0039_2_4_0076SET_registered.tif,IMG_0039_1_4_0076SET_registered.tif,IMG_0039_5_4_0076SET_registered.tif,IMG_0039_4_4_0076SET_registered.tif,Field38,2021-05-27,dense_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/dense_blackgrass,blackgrass,train
495,1089,11828,11828,11828,IMG_0052_,IMG_0052_3_3_0072SET_registered.tif,IMG_0052_2_3_0072SET_registered.tif,IMG_0052_1_3_0072SET_registered.tif,IMG_0052_5_3_0072SET_registered.tif,IMG_0052_4_3_0072SET_registered.tif,Field50,2021-04-21,medium_blackgrass,mid,winter_barley,type1,../data/Field50/2021-04-21/medium_blackgrass,blackgrass,train
25,1253,6335,6335,6335,IMG_0106_,IMG_0106_3_4_0076SET_registered.tif,IMG_0106_2_4_0076SET_registered.tif,IMG_0106_1_4_0076SET_registered.tif,IMG_0106_5_4_0076SET_registered.tif,IMG_0106_4_4_0076SET_registered.tif,Field38,2021-05-27,dense_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/dense_blackgrass,blackgrass,train
377,1350,11855,11855,11855,IMG_0056_,IMG_0056_3_3_0072SET_registered.tif,IMG_0056_2_3_0072SET_registered.tif,IMG_0056_1_3_0072SET_registered.tif,IMG_0056_5_3_0072SET_registered.tif,IMG_0056_4_3_0072SET_registered.tif,Field50,2021-04-21,medium_blackgrass,mid,winter_barley,type1,../data/Field50/2021-04-21/medium_blackgrass,blackgrass,train
415,835,7293,7293,7293,IMG_0077_,IMG_0077_3_3_0189SET_registered.tif,IMG_0077_2_3_0189SET_registered.tif,IMG_0077_1_3_0189SET_registered.tif,IMG_0077_5_3_0189SET_registered.tif,IMG_0077_4_3_0189SET_registered.tif,Field81,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field81/2021-05-13/medium_blackgrass,blackgrass,train
516,505,10976,10976,10976,IMG_0007_,IMG_0007_3_3_0193SET_registered.tif,IMG_0007_2_3_0193SET_registered.tif,IMG_0007_1_3_0193SET_registered.tif,IMG_0007_5_3_0193SET_registered.tif,IMG_0007_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
43,579,8709,8709,8709,IMG_0050_,IMG_0050_3_0166SET_registered.tif,IMG_0050_2_0165SET_registered.tif,IMG_0050_1_0165SET_registered.tif,IMG_0050_5_0166SET_registered.tif,IMG_0050_4_0165SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
234,936,1285,1285,1285,IMG_0002_,IMG_0002_3_3_0010SET_registered.tif,IMG_0002_2_3_0010SET_registered.tif,IMG_0002_1_3_0010SET_registered.tif,IMG_0002_5_3_0010SET_registered.tif,IMG_0002_4_3_0010SET_registered.tif,Field14,2021-03-19(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type6,../data/Field14/2021-03-19(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
175,1116,15373,15373,15373,IMG_0017_,IMG_0017_3_0240SET_registered.tif,IMG_0017_2_0240SET_registered.tif,IMG_0017_1_0240SET_registered.tif,IMG_0017_5_0240SET_registered.tif,IMG_0017_4_0240SET_registered.tif,Field48,2020-12-16,dense_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/dense_blackgrass,blackgrass,train
268,394,3822,3822,3822,IMG_0104_,IMG_0104_3_0207SET_registered.tif,IMG_0104_2_0207SET_registered.tif,IMG_0104_1_0208SET_registered.tif,IMG_0104_5_0207SET_registered.tif,IMG_0104_4_0208SET_registered.tif,Field39,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/medium_blackgrass,blackgrass,train
94,275,692,692,692,IMG_0040_,IMG_0040_3_0185SET_registered.tif,IMG_0040_2_0185SET_registered.tif,IMG_0040_1_0186SET_registered.tif,IMG_0040_5_0186SET_registered.tif,IMG_0040_4_0186SET_registered.tif,Field14,2020-11-18,medium_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/medium_blackgrass,blackgrass,train
715,1040,11606,11606,11606,IMG_0054_,IMG_0054_3_0142SET_registered.tif,IMG_0054_2_0141SET_registered.tif,IMG_0054_1_0141SET_registered.tif,IMG_0054_5_0142SET_registered.tif,IMG_0054_4_0142SET_registered.tif,Field12,2020-11-03,dense_blackgrass,early,triticale,type6,../data/Field12/2020-11-03/dense_blackgrass,blackgrass,train
69,1325,7285,7285,7285,IMG_0055_,IMG_0055_3_3_0189SET_registered.tif,IMG_0055_2_3_0189SET_registered.tif,IMG_0055_1_3_0189SET_registered.tif,IMG_0055_5_3_0189SET_registered.tif,IMG_0055_4_3_0189SET_registered.tif,Field81,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field81/2021-05-13/medium_blackgrass,blackgrass,train
675,893,5188,5188,5188,IMG_0009_,IMG_0009_3_4_0057SET_registered.tif,IMG_0009_2_4_0057SET_registered.tif,IMG_0009_1_4_0057SET_registered.tif,IMG_0009_5_4_0057SET_registered.tif,IMG_0009_4_4_0057SET_registered.tif,Field104,2021-05-25,medium_blackgrass,late,winter_wheat,type7,../data/Field104/2021-05-25/medium_blackgrass,blackgrass,train
18,1310,287,287,287,IMG_0093_,IMG_0093_3_2_0133SET_registered.tif,IMG_0093_2_2_0133SET_registered.tif,IMG_0093_1_2_0133SET_registered.tif,IMG_0093_5_2_0133SET_registered.tif,IMG_0093_4_2_0133SET_registered.tif,Field78,2021-03-03,medium_blackgrass,mid,winter_barley,type4,../data/Field78/2021-03-03/medium_blackgrass,blackgrass,train
661,1357,4181,4181,4181,IMG_0039_,IMG_0039_3_3_0004SET_registered.tif,IMG_0039_2_3_0004SET_registered.tif,IMG_0039_1_3_0004SET_registered.tif,IMG_0039_5_3_0004SET_registered.tif,IMG_0039_4_3_0004SET_registered.tif,Field39,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/medium_blackgrass,blackgrass,train
168,1142,8911,8911,8911,IMG_0015_,IMG_0015_3_3_0187SET_registered.tif,IMG_0015_2_3_0187SET_registered.tif,IMG_0015_1_3_0187SET_registered.tif,IMG_0015_5_3_0187SET_registered.tif,IMG_0015_4_3_0187SET_registered.tif,Field23,2021-05-12,medium_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/medium_blackgrass,blackgrass,train
376,634,7180,7180,7180,IMG_0119_,IMG_0119_3_3_0189SET_registered.tif,IMG_0119_2_3_0189SET_registered.tif,IMG_0119_1_3_0189SET_registered.tif,IMG_0119_5_3_0189SET_registered.tif,IMG_0119_4_3_0189SET_registered.tif,Field81,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field81/2021-05-13/medium_blackgrass,blackgrass,train
273,317,7172,7172,7172,IMG_0073_,IMG_0073_3_3_0183SET_registered.tif,IMG_0073_2_3_0183SET_registered.tif,IMG_0073_1_3_0183SET_registered.tif,IMG_0073_5_3_0183SET_registered.tif,IMG_0073_4_3_0183SET_registered.tif,Field70,2021-05-12,dense_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/dense_blackgrass,blackgrass,train
514,898,10122,10122,10122,IMG_0040_,IMG_0040_3_4_0090SET_registered.tif,IMG_0040_2_4_0090SET_registered.tif,IMG_0040_1_4_0090SET_registered.tif,IMG_0040_5_4_0090SET_registered.tif,IMG_0040_4_4_0090SET_registered.tif,Field110,2021-06-04,dense_blackgrass,late,winter_wheat,type8,../data/Field110/2021-06-04/dense_blackgrass,blackgrass,train
163,18,848,848,848,IMG_0206_,IMG_0206_3_4_0037SET_registered.tif,IMG_0206_2_4_0037SET_registered.tif,IMG_0206_1_4_0037SET_registered.tif,IMG_0206_5_4_0037SET_registered.tif,IMG_0206_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
566,1126,3597,3597,3597,IMG_0063_,IMG_0063_3_2_0131SET_registered.tif,IMG_0063_2_2_0131SET_registered.tif,IMG_0063_1_2_0131SET_registered.tif,IMG_0063_5_2_0131SET_registered.tif,IMG_0063_4_2_0131SET_registered.tif,Field76,2021-03-03,medium_blackgrass,mid,winter_wheat,type4,../data/Field76/2021-03-03/medium_blackgrass,blackgrass,train
223,902,11018,11018,11018,IMG_0056_,IMG_0056_3_3_0193SET_registered.tif,IMG_0056_2_3_0193SET_registered.tif,IMG_0056_1_3_0193SET_registered.tif,IMG_0056_5_3_0193SET_registered.tif,IMG_0056_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
709,1241,14073,14073,14073,IMG_0005_,IMG_0005_3_3_0148SET_registered.tif,IMG_0005_2_3_0148SET_registered.tif,IMG_0005_1_3_0148SET_registered.tif,IMG_0005_5_3_0148SET_registered.tif,IMG_0005_4_3_0148SET_registered.tif,Field95,2021-04-28,medium_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/medium_blackgrass,blackgrass,train
405,1178,10957,10957,10957,IMG_0040_,IMG_0040_3_3_0193SET_registered.tif,IMG_0040_2_3_0193SET_registered.tif,IMG_0040_1_3_0193SET_registered.tif,IMG_0040_5_3_0193SET_registered.tif,IMG_0040_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
81,991,6051,6051,6051,IMG_0003_,IMG_0003_3_0205SET_registered.tif,IMG_0003_2_0205SET_registered.tif,IMG_0003_1_0205SET_registered.tif,IMG_0003_5_0205SET_registered.tif,IMG_0003_4_0205SET_registered.tif,Field38,2020-11-26,medium_blackgrass,early,winter_wheat,type7,../data/Field38/2020-11-26/medium_blackgrass,blackgrass,train
337,297,8675,8675,8675,IMG_0072_,IMG_0072_3_0165SET_registered.tif,IMG_0072_2_0165SET_registered.tif,IMG_0072_1_0165SET_registered.tif,IMG_0072_5_0166SET_registered.tif,IMG_0072_4_0166SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
100,208,781,781,781,IMG_0121_,IMG_0121_3_4_0037SET_registered.tif,IMG_0121_2_4_0037SET_registered.tif,IMG_0121_1_4_0037SET_registered.tif,IMG_0121_5_4_0037SET_registered.tif,IMG_0121_4_4_0037SET_registered.tif,Field14,2021-05-19,medium_blackgrass,late,winter_wheat,type6,../data/Field14/2021-05-19/medium_blackgrass,blackgrass,train
237,282,5515,5515,5515,IMG_0040_,IMG_0040_3_0181SET_registered.tif,IMG_0040_2_0181SET_registered.tif,IMG_0040_1_0181SET_registered.tif,IMG_0040_5_0181SET_registered.tif,IMG_0040_4_0181SET_registered.tif,Field29,2020-11-17,medium_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/medium_blackgrass,blackgrass,train
511,31,11120,11120,11120,IMG_0026_,IMG_0026_3_2_0132SET_registered.tif,IMG_0026_2_2_0132SET_registered.tif,IMG_0026_1_2_0132SET_registered.tif,IMG_0026_5_2_0132SET_registered.tif,IMG_0026_4_2_0132SET_registered.tif,Field77,2021-03-03,dense_blackgrass,mid,winter_wheat,type4,../data/Field77/2021-03-03/dense_blackgrass,blackgrass,train
531,1164,7650,7650,7650,IMG_0091_,IMG_0091_3_3_0055SET_registered.tif,IMG_0091_2_3_0055SET_registered.tif,IMG_0091_1_3_0055SET_registered.tif,IMG_0091_5_3_0055SET_registered.tif,IMG_0091_4_3_0055SET_registered.tif,Field46,2021-04-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/medium_blackgrass,blackgrass,train
444,1114,10899,10899,10899,IMG_0069_,IMG_0069_3_4_0014SET_registered.tif,IMG_0069_2_4_0014SET_registered.tif,IMG_0069_1_4_0014SET_registered.tif,IMG_0069_5_4_0014SET_registered.tif,IMG_0069_4_4_0014SET_registered.tif,Field97,2021-05-13,dense_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/dense_blackgrass,blackgrass,train
719,1151,13572,13572,13572,IMG_0035_,IMG_0035_3_3_0044SET_registered.tif,IMG_0035_2_3_0042SET_registered.tif,IMG_0035_1_3_0044SET_registered.tif,IMG_0035_5_3_0042SET_registered.tif,IMG_0035_4_3_0044SET_registered.tif,Field42,2021-04-15(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type3,../data/Field42/2021-04-15(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
649,1090,15381,15381,15381,IMG_0021_,IMG_0021_3_0240SET_registered.tif,IMG_0021_2_0240SET_registered.tif,IMG_0021_1_0240SET_registered.tif,IMG_0021_5_0240SET_registered.tif,IMG_0021_4_0240SET_registered.tif,Field48,2020-12-16,dense_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/dense_blackgrass,blackgrass,train
510,557,4218,4218,4218,IMG_0019_,IMG_0019_3_3_0003SET_registered.tif,IMG_0019_2_3_0003SET_registered.tif,IMG_0019_1_3_0003SET_registered.tif,IMG_0019_5_3_0003SET_registered.tif,IMG_0019_4_3_0003SET_registered.tif,Field39,2021-03-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/dense_blackgrass,blackgrass,train
55,225,15288,15288,15288,IMG_0036_,IMG_0036_3_0238SET_registered.tif,IMG_0036_2_0238SET_registered.tif,IMG_0036_1_0238SET_registered.tif,IMG_0036_5_0238SET_registered.tif,IMG_0036_4_0238SET_registered.tif,Field48,2020-12-16,medium_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/medium_blackgrass,blackgrass,train
302,177,8488,8488,8488,IMG_0075_,IMG_0075_3_2_0103SET_registered.tif,IMG_0075_2_2_0103SET_registered.tif,IMG_0075_1_2_0103SET_registered.tif,IMG_0075_5_2_0103SET_registered.tif,IMG_0075_4_2_0103SET_registered.tif,Field23,2021-02-17,dense_blackgrass,mid,winter_wheat,type7,../data/Field23/2021-02-17/dense_blackgrass,blackgrass,train
95,315,13520,13520,13520,IMG_0029_,IMG_0029_3_3_0044SET_registered.tif,IMG_0029_2_3_0042SET_registered.tif,IMG_0029_1_3_0042SET_registered.tif,IMG_0029_5_3_0044SET_registered.tif,IMG_0029_4_3_0042SET_registered.tif,Field42,2021-04-15(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type3,../data/Field42/2021-04-15(HELDOUTDATASET)/medium_blackgrass,blackgrass,train
349,378,8659,8659,8659,IMG_0099_,IMG_0099_3_0166SET_registered.tif,IMG_0099_2_0166SET_registered.tif,IMG_0099_1_0166SET_registered.tif,IMG_0099_5_0166SET_registered.tif,IMG_0099_4_0166SET_registered.tif,Field23,2020-11-11,dense_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/dense_blackgrass,blackgrass,train
254,457,3368,3368,3368,IMG_0147_,IMG_0147_3_3_0194SET_registered.tif,IMG_0147_2_3_0194SET_registered.tif,IMG_0147_1_3_0194SET_registered.tif,IMG_0147_5_3_0194SET_registered.tif,IMG_0147_4_3_0194SET_registered.tif,Field76,2021-05-13,dense_blackgrass,late,winter_wheat,type4,../data/Field76/2021-05-13/dense_blackgrass,blackgrass,train
111,882,14091,14091,14091,IMG_0109_,IMG_0109_3_3_0148SET_registered.tif,IMG_0109_2_3_0148SET_registered.tif,IMG_0109_1_3_0148SET_registered.tif,IMG_0109_5_3_0148SET_registered.tif,IMG_0109_4_3_0148SET_registered.tif,Field95,2021-04-28,medium_blackgrass,springcrop_mid,spring_barley,type8,../data/Field95/2021-04-28/medium_blackgrass,blackgrass,train
682,1264,2677,2677,2677,IMG_0065_,IMG_0065_3_2_0098SET_registered.tif,IMG_0065_2_2_0097SET_registered.tif,IMG_0065_1_2_0098SET_registered.tif,IMG_0065_5_2_0097SET_registered.tif,IMG_0065_4_2_0098SET_registered.tif,Field16,2021-02-16,medium_blackgrass,mid,winter_wheat,type7,../data/Field16/2021-02-16/medium_blackgrass,blackgrass,train
627,434,4180,4180,4180,IMG_0042_,IMG_0042_3_3_0004SET_registered.tif,IMG_0042_2_3_0004SET_registered.tif,IMG_0042_1_3_0004SET_registered.tif,IMG_0042_5_3_0004SET_registered.tif,IMG_0042_4_3_0004SET_registered.tif,Field39,2021-03-17,medium_blackgrass,mid,winter_wheat,type7,../data/Field39/2021-03-17/medium_blackgrass,blackgrass,train
84,759,7148,7148,7148,IMG_0005_,IMG_0005_3_3_0183SET_registered.tif,IMG_0005_2_3_0183SET_registered.tif,IMG_0005_1_3_0183SET_registered.tif,IMG_0005_5_3_0183SET_registered.tif,IMG_0005_4_3_0183SET_registered.tif,Field70,2021-05-12,dense_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/dense_blackgrass,blackgrass,train
365,1438,7222,7222,7222,IMG_0076_,IMG_0076_3_3_0189SET_registered.tif,IMG_0076_2_3_0189SET_registered.tif,IMG_0076_1_3_0189SET_registered.tif,IMG_0076_5_3_0189SET_registered.tif,IMG_0076_4_3_0189SET_registered.tif,Field81,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field81/2021-05-13/medium_blackgrass,blackgrass,train
658,130,11026,11026,11026,IMG_0008_,IMG_0008_3_3_0193SET_registered.tif,IMG_0008_2_3_0193SET_registered.tif,IMG_0008_1_3_0193SET_registered.tif,IMG_0008_5_3_0193SET_registered.tif,IMG_0008_4_3_0193SET_registered.tif,Field77,2021-05-13,medium_blackgrass,late,winter_wheat,type4,../data/Field77/2021-05-13/medium_blackgrass,blackgrass,train
499,1348,15264,15264,15264,IMG_0006_,IMG_0006_3_0238SET_registered.tif,IMG_0006_2_0238SET_registered.tif,IMG_0006_1_0238SET_registered.tif,IMG_0006_5_0238SET_registered.tif,IMG_0006_4_0238SET_registered.tif,Field48,2020-12-16,medium_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/medium_blackgrass,blackgrass,train
546,1381,3996,3996,3996,IMG_0017_,IMG_0017_3_4_0082SET_registered.tif,IMG_0017_2_4_0082SET_registered.tif,IMG_0017_1_4_0082SET_registered.tif,IMG_0017_5_4_0082SET_registered.tif,IMG_0017_4_4_0082SET_registered.tif,Field39,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/medium_blackgrass,blackgrass,train
404,1299,7097,7097,7097,IMG_0068_,IMG_0068_3_3_0183SET_registered.tif,IMG_0068_2_3_0183SET_registered.tif,IMG_0068_1_3_0183SET_registered.tif,IMG_0068_5_3_0183SET_registered.tif,IMG_0068_4_3_0183SET_registered.tif,Field70,2021-05-12,dense_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/dense_blackgrass,blackgrass,train
216,1321,13274,13274,13274,IMG_0034_,IMG_0034_3_0146SET_registered.tif,IMG_0034_2_0146SET_registered.tif,IMG_0034_1_0146SET_registered.tif,IMG_0034_5_0146SET_registered.tif,IMG_0034_4_0146SET_registered.tif,Field15,2020-11-04,medium_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/medium_blackgrass,blackgrass,train
505,594,3208,3208,3208,IMG_0022_,IMG_0022_3_0161SET_registered.tif,IMG_0022_2_0161SET_registered.tif,IMG_0022_1_0161SET_registered.tif,IMG_0022_5_0161SET_registered.tif,IMG_0022_4_0161SET_registered.tif,Field16,2020-11-10,medium_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/medium_blackgrass,blackgrass,train
33,150,6185,6185,6185,IMG_0008_,IMG_0008_3_4_0077SET_registered.tif,IMG_0008_2_4_0077SET_registered.tif,IMG_0008_1_4_0077SET_registered.tif,IMG_0008_5_4_0077SET_registered.tif,IMG_0008_4_4_0077SET_registered.tif,Field38,2021-05-27,medium_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/medium_blackgrass,blackgrass,train
297,908,13648,13648,13648,IMG_0013_,IMG_0013_3_3_0043SET_registered.tif,IMG_0013_2_3_0043SET_registered.tif,IMG_0013_1_3_0043SET_registered.tif,IMG_0013_5_3_0043SET_registered.tif,IMG_0013_4_3_0043SET_registered.tif,Field42,2021-04-15(HELDOUTDATASET),dense_blackgrass,mid,winter_wheat,type3,../data/Field42/2021-04-15(HELDOUTDATASET)/dense_blackgrass,blackgrass,train
